document_id,filename,full_path,bank_name,source_type,document_type,word_count,global_normalized,within_type_normalized
"goldman_sachs_group,_inc.,_the_2023_Q2","goldman_sachs_group,_inc.,_the_2023_Q2.txt","/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2023/Q2/goldman_sachs_group,_inc.,_the_2023_Q2.txt",goldman,News,News Article,6201,0.43968026266745897,3.2456593148756454
keycorp_2023_Q2,keycorp_2023_Q2.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2023/Q2/keycorp_2023_Q2.txt,keycorp,News,News Article,752,0.05332036083308001,0.39360358083962027
capital_one_financial_corporation_2023_Q2,capital_one_financial_corporation_2023_Q2.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2023/Q2/capital_one_financial_corporation_2023_Q2.txt,capital,News,News Article,344,0.02439122889172809,0.18005270187344333
first_horizon_corporation_2023_Q2,first_horizon_corporation_2023_Q2.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2023/Q2/first_horizon_corporation_2023_Q2.txt,first,News,News Article,817,0.057929168617854215,0.42762516694942787
hsbc_north_america_holdings_inc_2023_Q2,hsbc_north_america_holdings_inc_2023_Q2.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2023/Q2/hsbc_north_america_holdings_inc_2023_Q2.txt,hsbc,News,News Article,1194,0.08466025376954459,0.624950366386312
jpmorgan_chase_&_co_2023_Q2,jpmorgan_chase_&_co_2023_Q2.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2023/Q2/jpmorgan_chase_&_co_2023_Q2.txt,jpmorgan,News,News Article,7544,0.5349053219744091,3.948597624805978
valley_national_bancorp_2023_Q2,valley_national_bancorp_2023_Q2.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2023/Q2/valley_national_bancorp_2023_Q2.txt,valley,News,News Article,800,0.05672378812029789,0.4187272136591705
state_street_corporation_2023_Q2,state_street_corporation_2023_Q2.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2023/Q2/state_street_corporation_2023_Q2.txt,state,News,News Article,877,0.06218345272687655,0.45902970797386566
northern_trust_corporation_2023_Q2,northern_trust_corporation_2023_Q2.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2023/Q2/northern_trust_corporation_2023_Q2.txt,northern,News,News Article,772,0.05473845553608746,0.40407176118109955
"first_citizens_bancshares,_inc_2023_Q2","first_citizens_bancshares,_inc_2023_Q2.txt","/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2023/Q2/first_citizens_bancshares,_inc_2023_Q2.txt",first,News,News Article,4619,0.3275089716595699,2.417626249864636
"charles_schwab_corporation,_the_2023_Q4","charles_schwab_corporation,_the_2023_Q4.txt","/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2023/Q4/charles_schwab_corporation,_the_2023_Q4.txt",charles,News,News Article,731,0.05183136139492219,0.38261199148106706
morgan_stanley_2023_Q4,morgan_stanley_2023_Q4.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2023/Q4/morgan_stanley_2023_Q4.txt,morgan,News,News Article,3009,0.21335234806747042,1.5749377323755551
regions_financial_corporation_2023_Q4,regions_financial_corporation_2023_Q4.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2023/Q4/regions_financial_corporation_2023_Q4.txt,regions,News,News Article,1145,0.08118592174717634,0.5993033245496878
"pnc_financial_services_group,_inc.,_the_2023_Q4","pnc_financial_services_group,_inc.,_the_2023_Q4.txt","/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2023/Q4/pnc_financial_services_group,_inc.,_the_2023_Q4.txt",pnc,News,News Article,1221,0.08657468161860464,0.639082409847309
"goldman_sachs_group,_inc.,_the_2023_Q4","goldman_sachs_group,_inc.,_the_2023_Q4.txt","/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2023/Q4/goldman_sachs_group,_inc.,_the_2023_Q4.txt",goldman,News,News Article,4140,0.29354560352254155,2.1669133306862074
capital_one_financial_corporation_2023_Q4,capital_one_financial_corporation_2023_Q4.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2023/Q4/capital_one_financial_corporation_2023_Q4.txt,capital,News,News Article,1344,0.09529596404210045,0.7034617189474065
american_express_company_2023_Q4,american_express_company_2023_Q4.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2023/Q4/american_express_company_2023_Q4.txt,american,News,News Article,1798,0.1274867138003695,0.9410894126989857
citigroup_inc_2023_Q4,citigroup_inc_2023_Q4.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2023/Q4/citigroup_inc_2023_Q4.txt,citigroup,News,News Article,2443,0.17322026797235968,1.2786882287116919
state_street_corporation_2023_Q4,state_street_corporation_2023_Q4.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2023/Q4/state_street_corporation_2023_Q4.txt,state,News,News Article,448,0.031765321347366815,0.23448723964913548
jpmorgan_chase_&_co_2023_Q4,jpmorgan_chase_&_co_2023_Q4.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2023/Q4/jpmorgan_chase_&_co_2023_Q4.txt,jpmorgan,News,News Article,2497,0.17704912367047976,1.306952315633686
comerica_incorporated_2023_Q4,comerica_incorporated_2023_Q4.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2023/Q4/comerica_incorporated_2023_Q4.txt,comerica,News,News Article,577,0.04091203218176485,0.30200700285167675
"citizens_financial_group,_inc_2023_Q4","citizens_financial_group,_inc_2023_Q4.txt","/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2023/Q4/citizens_financial_group,_inc_2023_Q4.txt",citizens,News,News Article,1204,0.08536930112104832,0.6301844565570516
wells_fargo_&_company_2023_Q4,wells_fargo_&_company_2023_Q4.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2023/Q4/wells_fargo_&_company_2023_Q4.txt,wells,News,News Article,874,0.061970738521425435,0.45745948092264377
"charles_schwab_corporation,_the_2023_Q3","charles_schwab_corporation,_the_2023_Q3.txt","/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2023/Q3/charles_schwab_corporation,_the_2023_Q3.txt",charles,News,News Article,152,0.010777519742856598,0.0795581705952424
webster_financial_corporation_2023_Q3,webster_financial_corporation_2023_Q3.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2023/Q3/webster_financial_corporation_2023_Q3.txt,webster,News,News Article,939,0.06657954630619964,0.49148106703245137
bank_of_america_corporation_2023_Q3,bank_of_america_corporation_2023_Q3.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2023/Q3/bank_of_america_corporation_2023_Q3.txt,bank,News,News Article,1785,0.12656495224341466,0.9342850954770242
american_express_company_2023_Q3,american_express_company_2023_Q3.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2023/Q3/american_express_company_2023_Q3.txt,american,News,News Article,1452,0.10295367543834066,0.7599898927913945
"goldman_sachs_group,_inc.,_the_2023_Q3","goldman_sachs_group,_inc.,_the_2023_Q3.txt","/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2023/Q3/goldman_sachs_group,_inc.,_the_2023_Q3.txt",goldman,News,News Article,1998,0.14166766083044396,1.0457712161137784
jpmorgan_chase_&_co_2023_Q3,jpmorgan_chase_&_co_2023_Q3.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2023/Q3/jpmorgan_chase_&_co_2023_Q3.txt,jpmorgan,News,News Article,2227,0.15790484517987924,1.1656318810237158
old_national_bancorp_2023_Q3,old_national_bancorp_2023_Q3.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2023/Q3/old_national_bancorp_2023_Q3.txt,old,News,News Article,939,0.06657954630619964,0.49148106703245137
umb_financial_corporation_2023_Q3,umb_financial_corporation_2023_Q3.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2023/Q3/umb_financial_corporation_2023_Q3.txt,umb,News,News Article,672,0.04764798202105022,0.35173085947370325
wells_fargo_&_company_2023_Q3,wells_fargo_&_company_2023_Q3.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2023/Q3/wells_fargo_&_company_2023_Q3.txt,wells,News,News Article,976,0.06920302150676341,0.510847200664188
"first_citizens_bancshares,_inc_2023_Q3","first_citizens_bancshares,_inc_2023_Q3.txt","/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2023/Q3/first_citizens_bancshares,_inc_2023_Q3.txt",first,News,News Article,1305,0.09253067937123592,0.6830487672815219
"charles_schwab_corporation,_the_2021_Q1","charles_schwab_corporation,_the_2021_Q1.txt","/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2021/Q1/charles_schwab_corporation,_the_2021_Q1.txt",charles,News,News Article,3147,0.2231372015182218,1.647168176731762
morgan_stanley_2021_Q1,morgan_stanley_2021_Q1.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2021/Q1/morgan_stanley_2021_Q1.txt,morgan,News,News Article,2122,0.15045984798909015,1.1106739342309497
"goldman_sachs_group,_inc.,_the_2021_Q1","goldman_sachs_group,_inc.,_the_2021_Q1.txt","/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2021/Q1/goldman_sachs_group,_inc.,_the_2021_Q1.txt",goldman,News,News Article,6880,0.4878245778345618,3.601054037468866
capital_one_financial_corporation_2021_Q1,capital_one_financial_corporation_2021_Q1.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2021/Q1/capital_one_financial_corporation_2021_Q1.txt,capital,News,News Article,1096,0.0777115897248081,0.5736562827130636
bank_of_america_corporation_2021_Q1,bank_of_america_corporation_2021_Q1.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2021/Q1/bank_of_america_corporation_2021_Q1.txt,bank,News,News Article,1285,0.09111258466822848,0.6725805869400426
citigroup_inc_2021_Q1,citigroup_inc_2021_Q1.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2021/Q1/citigroup_inc_2021_Q1.txt,citigroup,News,News Article,4114,0.2917020804086319,2.153304696242284
state_street_corporation_2021_Q1,state_street_corporation_2021_Q1.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2021/Q1/state_street_corporation_2021_Q1.txt,state,News,News Article,546,0.03871398539210331,0.2857813233223839
m&t_bank_corporation_2021_Q1,m&t_bank_corporation_2021_Q1.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2021/Q1/m&t_bank_corporation_2021_Q1.txt,m&t,News,News Article,321,0.022760419983269525,0.16801429448074218
fifth_third_bancorp_2021_Q1,fifth_third_bancorp_2021_Q1.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2021/Q1/fifth_third_bancorp_2021_Q1.txt,fifth,News,News Article,1669,0.11834000296597146,0.8735696494964444
jpmorgan_chase_&_co_2021_Q1,jpmorgan_chase_&_co_2021_Q1.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2021/Q1/jpmorgan_chase_&_co_2021_Q1.txt,jpmorgan,News,News Article,8155,0.5782281151512866,4.268400534238169
wells_fargo_&_company_2021_Q1,wells_fargo_&_company_2021_Q1.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2021/Q1/wells_fargo_&_company_2021_Q1.txt,wells,News,News Article,790,0.05601474076879416,0.41349312348843087
"bank_of_new_york_mellon_corporation,_the_2021_Q1","bank_of_new_york_mellon_corporation,_the_2021_Q1.txt","/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2021/Q1/bank_of_new_york_mellon_corporation,_the_2021_Q1.txt",bank,News,News Article,2086,0.14790727752367674,1.0918312096162872
"charles_schwab_corporation,_the_2021_Q2","charles_schwab_corporation,_the_2021_Q2.txt","/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2021/Q2/charles_schwab_corporation,_the_2021_Q2.txt",charles,News,News Article,549,0.038926699597554425,0.28735155037360577
morgan_stanley_2021_Q2,morgan_stanley_2021_Q2.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2021/Q2/morgan_stanley_2021_Q2.txt,morgan,News,News Article,2062,0.1462055638800678,1.079269393206512
"goldman_sachs_group,_inc.,_the_2021_Q2","goldman_sachs_group,_inc.,_the_2021_Q2.txt","/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2021/Q2/goldman_sachs_group,_inc.,_the_2021_Q2.txt",goldman,News,News Article,3605,0.25561157021709235,1.8868895065516371
citigroup_inc_2021_Q2,citigroup_inc_2021_Q2.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2021/Q2/citigroup_inc_2021_Q2.txt,citigroup,News,News Article,823,0.05835459702875645,0.43076562105187166
jpmorgan_chase_&_co_2021_Q2,jpmorgan_chase_&_co_2021_Q2.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2021/Q2/jpmorgan_chase_&_co_2021_Q2.txt,jpmorgan,News,News Article,4350,0.30843559790411973,2.2768292242717396
wells_fargo_&_company_2021_Q2,wells_fargo_&_company_2021_Q2.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2021/Q2/wells_fargo_&_company_2021_Q2.txt,wells,News,News Article,939,0.06657954630619964,0.49148106703245137
regions_financial_corporation_2021_Q4,regions_financial_corporation_2021_Q4.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2021/Q4/regions_financial_corporation_2021_Q4.txt,regions,News,News Article,694,0.04920788619435842,0.3632458578493304
american_express_company_2021_Q4,american_express_company_2021_Q4.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2021/Q4/american_express_company_2021_Q4.txt,american,News,News Article,649,0.04601717311259166,0.33969245208100207
capital_one_financial_corporation_2021_Q4,capital_one_financial_corporation_2021_Q4.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2021/Q4/capital_one_financial_corporation_2021_Q4.txt,capital,News,News Article,552,0.03913941380300554,0.28892177742482766
"goldman_sachs_group,_inc.,_the_2021_Q4","goldman_sachs_group,_inc.,_the_2021_Q4.txt","/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2021/Q4/goldman_sachs_group,_inc.,_the_2021_Q4.txt",goldman,News,News Article,4913,0.3483549637937794,2.5715085008843808
jpmorgan_chase_&_co_2021_Q4,jpmorgan_chase_&_co_2021_Q4.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2021/Q4/jpmorgan_chase_&_co_2021_Q4.txt,jpmorgan,News,News Article,1460,0.10352091331954363,0.7641771649279862
state_street_corporation_2021_Q4,state_street_corporation_2021_Q4.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2021/Q4/state_street_corporation_2021_Q4.txt,state,News,News Article,431,0.030559940849810487,0.22558928635887812
citigroup_inc_2021_Q4,citigroup_inc_2021_Q4.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2021/Q4/citigroup_inc_2021_Q4.txt,citigroup,News,News Article,494,0.03502693916428394,0.2585640544345378
synchrony_financial_2021_Q4,synchrony_financial_2021_Q4.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2021/Q4/synchrony_financial_2021_Q4.txt,synchrony,News,News Article,1666,0.11812728876052034,0.8719994224452225
morgan_stanley_2021_Q3,morgan_stanley_2021_Q3.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2021/Q3/morgan_stanley_2021_Q3.txt,morgan,News,News Article,1182,0.08380939694774012,0.6186694581814244
ally_financial_inc_2021_Q3,ally_financial_inc_2021_Q3.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2021/Q3/ally_financial_inc_2021_Q3.txt,ally,News,News Article,602,0.04268465056052416,0.3150922282785258
"charles_schwab_corporation,_the_2021_Q3","charles_schwab_corporation,_the_2021_Q3.txt","/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2021/Q3/charles_schwab_corporation,_the_2021_Q3.txt",charles,News,News Article,699,0.04956240987011028,0.36586290293470025
capital_one_financial_corporation_2021_Q3,capital_one_financial_corporation_2021_Q3.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2021/Q3/capital_one_financial_corporation_2021_Q3.txt,capital,News,News Article,1211,0.08586563426710092,0.6338483196765694
"goldman_sachs_group,_inc.,_the_2021_Q3","goldman_sachs_group,_inc.,_the_2021_Q3.txt","/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2021/Q3/goldman_sachs_group,_inc.,_the_2021_Q3.txt",goldman,News,News Article,8958,0.6351646174770356,4.688697974948562
bank_of_america_corporation_2021_Q3,bank_of_america_corporation_2021_Q3.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2021/Q3/bank_of_america_corporation_2021_Q3.txt,bank,News,News Article,5668,0.4018880388323105,2.966682308775223
"ameriprise_financial,_inc_2021_Q3","ameriprise_financial,_inc_2021_Q3.txt","/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2021/Q3/ameriprise_financial,_inc_2021_Q3.txt",ameriprise,News,News Article,520,0.03687046227819363,0.27217268887846086
state_street_corporation_2021_Q3,state_street_corporation_2021_Q3.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2021/Q3/state_street_corporation_2021_Q3.txt,state,News,News Article,376,0.026660180416540006,0.19680179041981014
citigroup_inc_2021_Q3,citigroup_inc_2021_Q3.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2021/Q3/citigroup_inc_2021_Q3.txt,citigroup,News,News Article,1185,0.08402211115319123,0.6202396852326463
jpmorgan_chase_&_co_2021_Q3,jpmorgan_chase_&_co_2021_Q3.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2021/Q3/jpmorgan_chase_&_co_2021_Q3.txt,jpmorgan,News,News Article,6965,0.49385148032234344,3.645543803920153
u.s._bancorp_2021_Q3,u.s._bancorp_2021_Q3.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2021/Q3/u.s._bancorp_2021_Q3.txt,u.s.,News,News Article,401,0.028432798795299315,0.20988701584665923
synchrony_financial_2021_Q3,synchrony_financial_2021_Q3.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2021/Q3/synchrony_financial_2021_Q3.txt,synchrony,News,News Article,1211,0.08586563426710092,0.6338483196765694
wells_fargo_&_company_2021_Q3,wells_fargo_&_company_2021_Q3.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2021/Q3/wells_fargo_&_company_2021_Q3.txt,wells,News,News Article,1740,0.1233742391616479,0.9107316897086959
"ameriprise_financial,_inc_2020_Q1","ameriprise_financial,_inc_2020_Q1.txt","/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2020/Q1/ameriprise_financial,_inc_2020_Q1.txt",ameriprise,News,News Article,1251,0.08870182367311581,0.6547846803595279
citigroup_inc_2020_Q1,citigroup_inc_2020_Q1.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2020/Q1/citigroup_inc_2020_Q1.txt,citigroup,News,News Article,1472,0.1043717701413481,0.7704580731328737
jpmorgan_chase_&_co_2020_Q1,jpmorgan_chase_&_co_2020_Q1.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2020/Q1/jpmorgan_chase_&_co_2020_Q1.txt,jpmorgan,News,News Article,6072,0.4305335518330609,3.1781395516731044
"bank_of_new_york_mellon_corporation,_the_2020_Q1","bank_of_new_york_mellon_corporation,_the_2020_Q1.txt","/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2020/Q1/bank_of_new_york_mellon_corporation,_the_2020_Q1.txt",bank,News,News Article,433,0.03070175032011123,0.22663610439302603
wells_fargo_&_company_2020_Q1,wells_fargo_&_company_2020_Q1.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2020/Q1/wells_fargo_&_company_2020_Q1.txt,wells,News,News Article,2067,0.14656008755581965,1.0818864382918818
morgan_stanley_2020_Q1,morgan_stanley_2020_Q1.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2020/Q1/morgan_stanley_2020_Q1.txt,morgan,News,News Article,1716,0.12167252551803896,0.8981698732989207
"charles_schwab_corporation,_the_2020_Q1","charles_schwab_corporation,_the_2020_Q1.txt","/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2020/Q1/charles_schwab_corporation,_the_2020_Q1.txt",charles,News,News Article,1843,0.13067742688213624,0.964642818467314
discover_financial_services_2020_Q1,discover_financial_services_2020_Q1.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/News_Sources_TXT/2020/Q1/discover_financial_services_2020_Q1.txt,discover,News,News Article,609,0.04318098370657676,0.31875609139804356
