document_id,filename,full_path,bank_name,source_type,document_type,word_count
CORRECTED TRANSCRIPT Huntington Bancshares IncHBANUS Q3 2024 Earnings Call 17October2024 900 AM ET - 16-10-2024,CORRECTED TRANSCRIPT Huntington Bancshares IncHBANUS Q3 2024 Earnings Call 17October2024 900 AM ET - 16-10-2024.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Huntington Bancshares IncHBANUS Q3 2024 Earnings Call 17October2024 900 AM ET - 16-10-2024.txt,Huntington,Earnings Call,Earnings Call Transcript,8796
CORRECTED TRANSCRIPT Valley National BancorpVLYUS Q1 2024 Earnings Call 25April2024 1100 AM ET - 25-04-2024,CORRECTED TRANSCRIPT Valley National BancorpVLYUS Q1 2024 Earnings Call 25April2024 1100 AM ET - 25-04-2024.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Valley National BancorpVLYUS Q1 2024 Earnings Call 25April2024 1100 AM ET - 25-04-2024.txt,Valley,Earnings Call,Earnings Call Transcript,13105
CORRECTED TRANSCRIPT Associated BancCorpASBUS Q1 2021 Earnings Call 22April2021 500 PM ET - 22-04-2021,CORRECTED TRANSCRIPT Associated BancCorpASBUS Q1 2021 Earnings Call 22April2021 500 PM ET - 22-04-2021.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Associated BancCorpASBUS Q1 2021 Earnings Call 22April2021 500 PM ET - 22-04-2021.txt,Associated,Earnings Call,Earnings Call Transcript,7523
CORRECTED TRANSCRIPT Raymond James Financial IncRJFUS Q4 2024 Earnings Call 23October2024 500 PM ET - 22-10-2024,CORRECTED TRANSCRIPT Raymond James Financial IncRJFUS Q4 2024 Earnings Call 23October2024 500 PM ET - 22-10-2024.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Raymond James Financial IncRJFUS Q4 2024 Earnings Call 23October2024 500 PM ET - 22-10-2024.txt,Raymond,Earnings Call,Earnings Call Transcript,10678
CORRECTED TRANSCRIPT The Goldman Sachs Group IncGSUS Q3 2024 Earnings Call 15October2024 930 AM ET - 14-10-2024,CORRECTED TRANSCRIPT The Goldman Sachs Group IncGSUS Q3 2024 Earnings Call 15October2024 930 AM ET - 14-10-2024.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT The Goldman Sachs Group IncGSUS Q3 2024 Earnings Call 15October2024 930 AM ET - 14-10-2024.txt,The,Earnings Call,Earnings Call Transcript,10648
CORRECTED TRANSCRIPT Citigroup IncCUS Q2 2024 Earnings Call 12July2024 1100 AM ET - 11-07-2024,CORRECTED TRANSCRIPT Citigroup IncCUS Q2 2024 Earnings Call 12July2024 1100 AM ET - 11-07-2024.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Citigroup IncCUS Q2 2024 Earnings Call 12July2024 1100 AM ET - 11-07-2024.txt,Citigroup,Earnings Call,Earnings Call Transcript,14892
CORRECTED TRANSCRIPT JPMorgan Chase CoJPMUS Q1 2023 Earnings Call 14April2023 830 AM ET - 13-04-2023,CORRECTED TRANSCRIPT JPMorgan Chase CoJPMUS Q1 2023 Earnings Call 14April2023 830 AM ET - 13-04-2023.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT JPMorgan Chase CoJPMUS Q1 2023 Earnings Call 14April2023 830 AM ET - 13-04-2023.txt,JPMorgan,Earnings Call,Earnings Call Transcript,10467
CORRECTED TRANSCRIPT US BancorpUSBUS Q3 2024 Earnings Call 16October2024 800 AM ET - 15-10-2024,CORRECTED TRANSCRIPT US BancorpUSBUS Q3 2024 Earnings Call 16October2024 800 AM ET - 15-10-2024.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT US BancorpUSBUS Q3 2024 Earnings Call 16October2024 800 AM ET - 15-10-2024.txt,US,Earnings Call,Earnings Call Transcript,9789
CORRECTED TRANSCRIPT East West Bancorp IncEWBCUS Q1 2021 Earnings Call 22April2021 1130 AM ET - 21-04-2021,CORRECTED TRANSCRIPT East West Bancorp IncEWBCUS Q1 2021 Earnings Call 22April2021 1130 AM ET - 21-04-2021.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT East West Bancorp IncEWBCUS Q1 2021 Earnings Call 22April2021 1130 AM ET - 21-04-2021.txt,East,Earnings Call,Earnings Call Transcript,10585
CORRECTED TRANSCRIPT South State CorpSSBUS Q3 2020 Earnings Call 30October2020 1030 AM ET - 30-10-2020,CORRECTED TRANSCRIPT South State CorpSSBUS Q3 2020 Earnings Call 30October2020 1030 AM ET - 30-10-2020.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT South State CorpSSBUS Q3 2020 Earnings Call 30October2020 1030 AM ET - 30-10-2020.txt,South,Earnings Call,Earnings Call Transcript,11943
CORRECTED TRANSCRIPT Huntington Bancshares IncHBANUS Q2 2024 Earnings Call 19July2024 800 AM ET - 18-07-2024,CORRECTED TRANSCRIPT Huntington Bancshares IncHBANUS Q2 2024 Earnings Call 19July2024 800 AM ET - 18-07-2024.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Huntington Bancshares IncHBANUS Q2 2024 Earnings Call 19July2024 800 AM ET - 18-07-2024.txt,Huntington,Earnings Call,Earnings Call Transcript,9988
CORRECTED TRANSCRIPT Heartland Financial USA IncHTLFUS Q3 2023 Earnings Call 30October2023 500 PM ET - 29-10-2023,CORRECTED TRANSCRIPT Heartland Financial USA IncHTLFUS Q3 2023 Earnings Call 30October2023 500 PM ET - 29-10-2023.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Heartland Financial USA IncHTLFUS Q3 2023 Earnings Call 30October2023 500 PM ET - 29-10-2023.txt,Heartland,Earnings Call,Earnings Call Transcript,6792
CORRECTED TRANSCRIPT Valley National BancorpVLYUS Q2 2023 Earnings Call 27July2023 1100 AM ET - 27-07-2023,CORRECTED TRANSCRIPT Valley National BancorpVLYUS Q2 2023 Earnings Call 27July2023 1100 AM ET - 27-07-2023.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Valley National BancorpVLYUS Q2 2023 Earnings Call 27July2023 1100 AM ET - 27-07-2023.txt,Valley,Earnings Call,Earnings Call Transcript,7389
CORRECTED TRANSCRIPT TriState Capital Holdings IncTSCUS Q2 2021 Earnings Call 22July2021 830 AM ET - 21-07-2021,CORRECTED TRANSCRIPT TriState Capital Holdings IncTSCUS Q2 2021 Earnings Call 22July2021 830 AM ET - 21-07-2021.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT TriState Capital Holdings IncTSCUS Q2 2021 Earnings Call 22July2021 830 AM ET - 21-07-2021.txt,TriState,Earnings Call,Earnings Call Transcript,9143
CORRECTED TRANSCRIPT Huntington Bancshares IncHBANUS Q3 2020 Earnings Call 22October2020 1000 AM ET - 21-10-2020,CORRECTED TRANSCRIPT Huntington Bancshares IncHBANUS Q3 2020 Earnings Call 22October2020 1000 AM ET - 21-10-2020.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Huntington Bancshares IncHBANUS Q3 2020 Earnings Call 22October2020 1000 AM ET - 21-10-2020.txt,Huntington,Earnings Call,Earnings Call Transcript,12439
CORRECTED TRANSCRIPT Old National BancorpONBUS Q4 2022 Earnings Call 24January2023 1000 AM ET - 23-01-2023,CORRECTED TRANSCRIPT Old National BancorpONBUS Q4 2022 Earnings Call 24January2023 1000 AM ET - 23-01-2023.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Old National BancorpONBUS Q4 2022 Earnings Call 24January2023 1000 AM ET - 23-01-2023.txt,Old,Earnings Call,Earnings Call Transcript,8718
CORRECTED TRANSCRIPT US BancorpUSBUS Q2 2023 Earnings Call 19July2023 1000 AM ET - 18-07-2023,CORRECTED TRANSCRIPT US BancorpUSBUS Q2 2023 Earnings Call 19July2023 1000 AM ET - 18-07-2023.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT US BancorpUSBUS Q2 2023 Earnings Call 19July2023 1000 AM ET - 18-07-2023.txt,US,Earnings Call,Earnings Call Transcript,9703
CORRECTED TRANSCRIPT Regions Financial CorpRFUS Q1 2022 Earnings Call 22April2022 1000 AM ET - 21-04-2022,CORRECTED TRANSCRIPT Regions Financial CorpRFUS Q1 2022 Earnings Call 22April2022 1000 AM ET - 21-04-2022.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Regions Financial CorpRFUS Q1 2022 Earnings Call 22April2022 1000 AM ET - 21-04-2022.txt,Regions,Earnings Call,Earnings Call Transcript,10767
CORRECTED TRANSCRIPT Discover Financial ServicesDFSUS Q1 2022 Earnings Call 28April2022 800 AM ET - 27-04-2022,CORRECTED TRANSCRIPT Discover Financial ServicesDFSUS Q1 2022 Earnings Call 28April2022 800 AM ET - 27-04-2022.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Discover Financial ServicesDFSUS Q1 2022 Earnings Call 28April2022 800 AM ET - 27-04-2022.txt,Discover,Earnings Call,Earnings Call Transcript,10149
CORRECTED TRANSCRIPT MT Bank CorpMTBUS Q1 2024 Earnings Call 15April2024 800 AM ET - 14-04-2024,CORRECTED TRANSCRIPT MT Bank CorpMTBUS Q1 2024 Earnings Call 15April2024 800 AM ET - 14-04-2024.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT MT Bank CorpMTBUS Q1 2024 Earnings Call 15April2024 800 AM ET - 14-04-2024.txt,MT,Earnings Call,Earnings Call Transcript,11217
CORRECTED TRANSCRIPT State Street CorpSTTUS Q2 2023 Earnings Call 14July2023 1000 AM ET - 13-07-2023,CORRECTED TRANSCRIPT State Street CorpSTTUS Q2 2023 Earnings Call 14July2023 1000 AM ET - 13-07-2023.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT State Street CorpSTTUS Q2 2023 Earnings Call 14July2023 1000 AM ET - 13-07-2023.txt,State,Earnings Call,Earnings Call Transcript,11320
CORRECTED TRANSCRIPT Raymond James Financial IncRJFUS Q1 2020 Earnings Call 23January2020 815 AM ET - 22-01-2020,CORRECTED TRANSCRIPT Raymond James Financial IncRJFUS Q1 2020 Earnings Call 23January2020 815 AM ET - 22-01-2020.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Raymond James Financial IncRJFUS Q1 2020 Earnings Call 23January2020 815 AM ET - 22-01-2020.txt,Raymond,Earnings Call,Earnings Call Transcript,11234
CORRECTED TRANSCRIPT Wells Fargo CoWFCUS Q1 2024 Earnings Call 12April2024 1000 AM ET - 11-04-2024,CORRECTED TRANSCRIPT Wells Fargo CoWFCUS Q1 2024 Earnings Call 12April2024 1000 AM ET - 11-04-2024.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Wells Fargo CoWFCUS Q1 2024 Earnings Call 12April2024 1000 AM ET - 11-04-2024.txt,Wells,Earnings Call,Earnings Call Transcript,13375
CORRECTED TRANSCRIPT MT Bank CorpMTBUS Q3 2023 Earnings Call 18October2023 1000 AM ET - 17-10-2023,CORRECTED TRANSCRIPT MT Bank CorpMTBUS Q3 2023 Earnings Call 18October2023 1000 AM ET - 17-10-2023.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT MT Bank CorpMTBUS Q3 2023 Earnings Call 18October2023 1000 AM ET - 17-10-2023.txt,MT,Earnings Call,Earnings Call Transcript,9079
CORRECTED TRANSCRIPT HSBC Holdings PlcHSBAGB Q2 2022 Earnings Call 1August2022 230 AM ET - 31-08-2022,CORRECTED TRANSCRIPT HSBC Holdings PlcHSBAGB Q2 2022 Earnings Call 1August2022 230 AM ET - 31-08-2022.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT HSBC Holdings PlcHSBAGB Q2 2022 Earnings Call 1August2022 230 AM ET - 31-08-2022.txt,HSBC,Earnings Call,Earnings Call Transcript,12463
CORRECTED TRANSCRIPT East West Bancorp IncEWBCUS Q3 2020 Earnings Call 22October2020 1130 AM ET - 22-10-2020,CORRECTED TRANSCRIPT East West Bancorp IncEWBCUS Q3 2020 Earnings Call 22October2020 1130 AM ET - 22-10-2020.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT East West Bancorp IncEWBCUS Q3 2020 Earnings Call 22October2020 1130 AM ET - 22-10-2020.txt,East,Earnings Call,Earnings Call Transcript,10749
CORRECTED TRANSCRIPT BOK Financial CorpBOKFUS Q1 2022 Earnings Call 27April2022 1000 AM ET - 26-04-2022,CORRECTED TRANSCRIPT BOK Financial CorpBOKFUS Q1 2022 Earnings Call 27April2022 1000 AM ET - 26-04-2022.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT BOK Financial CorpBOKFUS Q1 2022 Earnings Call 27April2022 1000 AM ET - 26-04-2022.txt,BOK,Earnings Call,Earnings Call Transcript,10396
CORRECTED TRANSCRIPT Wintrust Financial CorpWTFCUS Q2 2023 Earnings Call 20July2023 1000 AM ET - 19-07-2023,CORRECTED TRANSCRIPT Wintrust Financial CorpWTFCUS Q2 2023 Earnings Call 20July2023 1000 AM ET - 19-07-2023.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Wintrust Financial CorpWTFCUS Q2 2023 Earnings Call 20July2023 1000 AM ET - 19-07-2023.txt,Wintrust,Earnings Call,Earnings Call Transcript,12099
CORRECTED TRANSCRIPT First Horizon Corp TennesseeFHNUS Q2 2023 Earnings Call 19July2023 930 AM ET - 18-07-2023,CORRECTED TRANSCRIPT First Horizon Corp TennesseeFHNUS Q2 2023 Earnings Call 19July2023 930 AM ET - 18-07-2023.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT First Horizon Corp TennesseeFHNUS Q2 2023 Earnings Call 19July2023 930 AM ET - 18-07-2023.txt,First,Earnings Call,Earnings Call Transcript,8866
CORRECTED TRANSCRIPT Western Alliance BancorporationWALUS Q1 2020 Earnings Call 17April2020 1200 PM ET - 16-04-2020,CORRECTED TRANSCRIPT Western Alliance BancorporationWALUS Q1 2020 Earnings Call 17April2020 1200 PM ET - 16-04-2020.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Western Alliance BancorporationWALUS Q1 2020 Earnings Call 17April2020 1200 PM ET - 16-04-2020.txt,Western,Earnings Call,Earnings Call Transcript,14260
CORRECTED TRANSCRIPT Capital One Financial CorpCOFUS Q4 2019 Earnings Call 21January2020 500 PM ET - 20-01-2020,CORRECTED TRANSCRIPT Capital One Financial CorpCOFUS Q4 2019 Earnings Call 21January2020 500 PM ET - 20-01-2020.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Capital One Financial CorpCOFUS Q4 2019 Earnings Call 21January2020 500 PM ET - 20-01-2020.txt,Capital,Earnings Call,Earnings Call Transcript,10678
CORRECTED TRANSCRIPT US BancorpUSBUS Q3 2023 Earnings Call 18October2023 800 AM ET - 17-10-2023,CORRECTED TRANSCRIPT US BancorpUSBUS Q3 2023 Earnings Call 18October2023 800 AM ET - 17-10-2023.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT US BancorpUSBUS Q3 2023 Earnings Call 18October2023 800 AM ET - 17-10-2023.txt,US,Earnings Call,Earnings Call Transcript,10544
CORRECTED TRANSCRIPT Discover Financial ServicesDFSUS Q1 2020 Earnings Call 23April2020 800 AM ET - 22-04-2020,CORRECTED TRANSCRIPT Discover Financial ServicesDFSUS Q1 2020 Earnings Call 23April2020 800 AM ET - 22-04-2020.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Discover Financial ServicesDFSUS Q1 2020 Earnings Call 23April2020 800 AM ET - 22-04-2020.txt,Discover,Earnings Call,Earnings Call Transcript,9585
CORRECTED TRANSCRIPT Northern Trust CorpNTRSUS Q4 2023 Earnings Call 18January2024 900 AM ET - 17-01-2024,CORRECTED TRANSCRIPT Northern Trust CorpNTRSUS Q4 2023 Earnings Call 18January2024 900 AM ET - 17-01-2024.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Northern Trust CorpNTRSUS Q4 2023 Earnings Call 18January2024 900 AM ET - 17-01-2024.txt,Northern,Earnings Call,Earnings Call Transcript,10366
CORRECTED TRANSCRIPT UMB Financial CorpUMBFUS Q3 2023 Earnings Call 25October2023 930 AM ET - 24-10-2023,CORRECTED TRANSCRIPT UMB Financial CorpUMBFUS Q3 2023 Earnings Call 25October2023 930 AM ET - 24-10-2023.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT UMB Financial CorpUMBFUS Q3 2023 Earnings Call 25October2023 930 AM ET - 24-10-2023.txt,UMB,Earnings Call,Earnings Call Transcript,7440
CORRECTED TRANSCRIPT Synovus Financial CorpSNVUS Q3 2020 Earnings Call 20October2020 830 AM ET - 19-10-2020,CORRECTED TRANSCRIPT Synovus Financial CorpSNVUS Q3 2020 Earnings Call 20October2020 830 AM ET - 19-10-2020.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Synovus Financial CorpSNVUS Q3 2020 Earnings Call 20October2020 830 AM ET - 19-10-2020.txt,Synovus,Earnings Call,Earnings Call Transcript,16325
CORRECTED TRANSCRIPT FNB Corp PennsylvaniaFNBUS Q2 2022 Earnings Call 21July2022 830 AM ET - 20-07-2022,CORRECTED TRANSCRIPT FNB Corp PennsylvaniaFNBUS Q2 2022 Earnings Call 21July2022 830 AM ET - 20-07-2022.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT FNB Corp PennsylvaniaFNBUS Q2 2022 Earnings Call 21July2022 830 AM ET - 20-07-2022.txt,FNB,Earnings Call,Earnings Call Transcript,10484
CORRECTED TRANSCRIPT Associated BancCorpASBUS Q2 2024 Earnings Call 25July2024 500 PM ET - 25-07-2024,CORRECTED TRANSCRIPT Associated BancCorpASBUS Q2 2024 Earnings Call 25July2024 500 PM ET - 25-07-2024.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Associated BancCorpASBUS Q2 2024 Earnings Call 25July2024 500 PM ET - 25-07-2024.txt,Associated,Earnings Call,Earnings Call Transcript,10417
CORRECTED TRANSCRIPT State Street CorpSTTUS Q2 2022 Earnings Call 15July2022 1200 PM ET - 14-07-2022,CORRECTED TRANSCRIPT State Street CorpSTTUS Q2 2022 Earnings Call 15July2022 1200 PM ET - 14-07-2022.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT State Street CorpSTTUS Q2 2022 Earnings Call 15July2022 1200 PM ET - 14-07-2022.txt,State,Earnings Call,Earnings Call Transcript,13035
CORRECTED TRANSCRIPT Raymond James Financial IncRJFUS Q2 2022 Earnings Call 28April2022 815 AM ET - 27-04-2022,CORRECTED TRANSCRIPT Raymond James Financial IncRJFUS Q2 2022 Earnings Call 28April2022 815 AM ET - 27-04-2022.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Raymond James Financial IncRJFUS Q2 2022 Earnings Call 28April2022 815 AM ET - 27-04-2022.txt,Raymond,Earnings Call,Earnings Call Transcript,11847
CORRECTED TRANSCRIPT Western Alliance BancorpWALUS Q1 2021 Earnings Call 16April2021 1200 PM ET - 15-04-2021,CORRECTED TRANSCRIPT Western Alliance BancorpWALUS Q1 2021 Earnings Call 16April2021 1200 PM ET - 15-04-2021.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Western Alliance BancorpWALUS Q1 2021 Earnings Call 16April2021 1200 PM ET - 15-04-2021.txt,Western,Earnings Call,Earnings Call Transcript,11343
CORRECTED TRANSCRIPT Fifth Third BancorpFITBUS Q4 2021 Earnings Call 20January2022 900 AM ET - 19-01-2022,CORRECTED TRANSCRIPT Fifth Third BancorpFITBUS Q4 2021 Earnings Call 20January2022 900 AM ET - 19-01-2022.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Fifth Third BancorpFITBUS Q4 2021 Earnings Call 20January2022 900 AM ET - 19-01-2022.txt,Fifth,Earnings Call,Earnings Call Transcript,12170
CORRECTED TRANSCRIPT Pinnacle Financial Partners IncPNFPUS Q2 2023 Earnings Call 19July2023 930 AM ET - 18-07-2023,CORRECTED TRANSCRIPT Pinnacle Financial Partners IncPNFPUS Q2 2023 Earnings Call 19July2023 930 AM ET - 18-07-2023.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Pinnacle Financial Partners IncPNFPUS Q2 2023 Earnings Call 19July2023 930 AM ET - 18-07-2023.txt,Pinnacle,Earnings Call,Earnings Call Transcript,13331
CORRECTED TRANSCRIPT FNB Corp PennsylvaniaFNBUS Q1 2020 Earnings Call 23April2020 815 AM ET - 22-04-2020,CORRECTED TRANSCRIPT FNB Corp PennsylvaniaFNBUS Q1 2020 Earnings Call 23April2020 815 AM ET - 22-04-2020.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT FNB Corp PennsylvaniaFNBUS Q1 2020 Earnings Call 23April2020 815 AM ET - 22-04-2020.txt,FNB,Earnings Call,Earnings Call Transcript,14914
CORRECTED TRANSCRIPT Truist Financial CorpTFCUS Q4 2019 Earnings Call 30January2020 800 AM ET - 29-01-2020,CORRECTED TRANSCRIPT Truist Financial CorpTFCUS Q4 2019 Earnings Call 30January2020 800 AM ET - 29-01-2020.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Truist Financial CorpTFCUS Q4 2019 Earnings Call 30January2020 800 AM ET - 29-01-2020.txt,Truist,Earnings Call,Earnings Call Transcript,14226
CORRECTED TRANSCRIPT UMB Financial CorpUMBFUS Q3 2024 Earnings Call 30October2024 930 AM ET - 29-10-2024,CORRECTED TRANSCRIPT UMB Financial CorpUMBFUS Q3 2024 Earnings Call 30October2024 930 AM ET - 29-10-2024.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT UMB Financial CorpUMBFUS Q3 2024 Earnings Call 30October2024 930 AM ET - 29-10-2024.txt,UMB,Earnings Call,Earnings Call Transcript,8627
CORRECTED TRANSCRIPT East West Bancorp IncEWBCUS Q3 2021 Earnings Call 21October2021 1130 AM ET - 20-10-2021,CORRECTED TRANSCRIPT East West Bancorp IncEWBCUS Q3 2021 Earnings Call 21October2021 1130 AM ET - 20-10-2021.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT East West Bancorp IncEWBCUS Q3 2021 Earnings Call 21October2021 1130 AM ET - 20-10-2021.txt,East,Earnings Call,Earnings Call Transcript,9352
CORRECTED TRANSCRIPT Huntington Bancshares IncHBANUS Q1 2024 Earnings Call 19April2024 800 AM ET - 18-04-2024,CORRECTED TRANSCRIPT Huntington Bancshares IncHBANUS Q1 2024 Earnings Call 19April2024 800 AM ET - 18-04-2024.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Huntington Bancshares IncHBANUS Q1 2024 Earnings Call 19April2024 800 AM ET - 18-04-2024.txt,Huntington,Earnings Call,Earnings Call Transcript,11268
CORRECTED TRANSCRIPT Fifth Third BancorpFITBUS Q2 2024 Earnings Call 19July2024 900 AM ET - 18-07-2024,CORRECTED TRANSCRIPT Fifth Third BancorpFITBUS Q2 2024 Earnings Call 19July2024 900 AM ET - 18-07-2024.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Fifth Third BancorpFITBUS Q2 2024 Earnings Call 19July2024 900 AM ET - 18-07-2024.txt,Fifth,Earnings Call,Earnings Call Transcript,11313
CORRECTED TRANSCRIPT Western Alliance BancorporationWALUS Q4 2020 Earnings Call 22January2021 1200 PM ET - 21-01-2021,CORRECTED TRANSCRIPT Western Alliance BancorporationWALUS Q4 2020 Earnings Call 22January2021 1200 PM ET - 21-01-2021.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Western Alliance BancorporationWALUS Q4 2020 Earnings Call 22January2021 1200 PM ET - 21-01-2021.txt,Western,Earnings Call,Earnings Call Transcript,10351
CORRECTED TRANSCRIPT Northern Trust CorpNTRSUS Q4 2022 Earnings Call 19January2023 900 AM ET - 18-01-2023,CORRECTED TRANSCRIPT Northern Trust CorpNTRSUS Q4 2022 Earnings Call 19January2023 900 AM ET - 18-01-2023.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Northern Trust CorpNTRSUS Q4 2022 Earnings Call 19January2023 900 AM ET - 18-01-2023.txt,Northern,Earnings Call,Earnings Call Transcript,14147
CORRECTED TRANSCRIPT Columbia Banking System IncCOLBUS Q1 2021 Earnings Call 29April2021 100 PM ET - 29-04-2021,CORRECTED TRANSCRIPT Columbia Banking System IncCOLBUS Q1 2021 Earnings Call 29April2021 100 PM ET - 29-04-2021.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Columbia Banking System IncCOLBUS Q1 2021 Earnings Call 29April2021 100 PM ET - 29-04-2021.txt,Columbia,Earnings Call,Earnings Call Transcript,10329
